receipt_number,word,POS,tag,
7_81,Ref,NNP,INVOICE_NUMBER,
7_81,278081,CD,INVOICE_NUMBER,
7_81,User,NNP,USER,
7_81,sivaa,VBD,USER,
7_81,chocolate:tropica:13g,JJ,PRODUCT_NAME,
7_81,CS00206,NNP,BATCH_CODE,
7_81,:,:,EXTRA,
7_81,1,CD,QTY,
7_81,X,$,EXTRA,
7_81,15,CD,UNIT_PRICE,
7_81,=,JJ,EXTRA,
7_81,15,CD,AMOUNT,
7_81,chocolate:tropica:26g,JJ,PRODUCT_NAME,
7_81,CS00201,NNP,BATCH_CODE,
7_81,:,:,EXTRA,
7_81,1,CD,QTY,
7_81,X,$,EXTRA,
7_81,30,CD,UNIT_PRICE,
7_81,=,JJ,EXTRA,
7_81,30,CD,AMOUNT,
7_81,special,JJ,PRODUCT_NAME,
7_81,mixture:am,JJ,PRODUCT_NAME,
7_81,one,CD,PRODUCT_NAME,
7_81,mixture:100g,JJ,PRODUCT_NAME,
7_81,SN00238,NN,BATCH_CODE,
7_81,:,:,EXTRA,
7_81,1,CD,QTY,
7_81,X,$,EXTRA,
7_81,50,CD,UNIT_PRICE,
7_81,=,JJ,EXTRA,
7_81,50,CD,AMOUNT,
7_81,tofee:1pcs,JJ,PRODUCT_NAME,
7_81,CS00502,NNP,BATCH_CODE,
7_81,:,:,EXTRA,
7_81,2,CD,QTY,
7_81,X,$,EXTRA,
7_81,2,CD,UNIT_PRICE,
7_81,=,NNP,EXTRA,
7_81,4,CD,AMOUNT,
7_81,No,NNP,TOTAL_ITEMS,
7_81,of,IN,TOTAL_ITEMS,
7_81,item,NN,TOTAL_ITEMS,
7_81,:,:,TOTAL_ITEMS,
7_81,4,CD,TOTAL_ITEMS,
7_81,Total,NN,TOTAL,
7_81,:,:,TOTAL,
7_81,RS,JJ,TOTAL,
7_81,99,CD,TOTAL,
7_81,PAID,VBN,CASH,
7_81,By,IN,CASH,
7_81,CASH,NNP,CASH,
7_81,:,:,CASH,
7_81,RS,JJ,CASH,
7_81,100,CD,CASH,
7_81,Change,NN,BALANCE,
7_81,:,:,BALANCE,
7_81,RS,JJ,BALANCE,
7_81,1,CD,BALANCE,
7_81,Thank,NNP,EXTRA,
7_81,You,PRP,EXTRA,
7_81,For,IN,EXTRA,
7_81,Shopping,VBG,EXTRA,
7_81,Notice,NNP,EXTRA,
7_81,Any,NNP,EXTRA,
7_81,Discrepancy,NNP,EXTRA,
7_81,",",",",EXTRA,
7_81,return,VBP,EXTRA,
7_81,the,DT,EXTRA,
7_81,item,NN,EXTRA,
7_81,(,(,EXTRA,
7_81,exchangeable*,NN,EXTRA,
7_81,),),EXTRA,
7_81,&,CC,EXTRA,
7_81,bill,NN,EXTRA,
7_81,within,IN,EXTRA,
7_81,7day,CD,EXTRA,
7_81,s,NNS,EXTRA,
7_81,Designed,VBN,EXTRA,
7_81,by,IN,EXTRA,
7_81,NVM,NNP,EXTRA,
7_81,SOLUTIONS,NNP,EXTRA,
7_81,776843023,CD,EXTRA,
7_81,",",",",EXTRA,
7_81,113159693,CD,EXTRA,
8_27,Mega,JJ,SHOP_NAME,
8_27,Mall,NNP,SHOP_NAME,
8_27,Super,NNP,SHOP_NAME,
8_27,Market,NNP,SHOP_NAME,
8_27,114,CD,SHOP_ADDRESS,
8_27,",",",",SHOP_ADDRESS,
8_27,Navalar,NNP,SHOP_ADDRESS,
8_27,Road,NNP,SHOP_ADDRESS,
8_27,",",",",SHOP_ADDRESS,
8_27,Jaffna,NNP,SHOP_ADDRESS,
8_27,TEL,NNP,TELEPHONE_NUMBER,
8_27,:021,VBD,TELEPHONE_NUMBER,
8_27,222,CD,TELEPHONE_NUMBER,
8_27,4343,CD,TELEPHONE_NUMBER,
8_27,"March,24,2019,12:34",NNP,TIME,
8_27,Ref,NNP,INVOICE_NUMBER,
8_27,278955,CD,INVOICE_NUMBER,
8_27,User,NNP,USER,
8_27,sivaa,VBD,USER,
8_27,raji:clip:1222,JJ,PRODUCT_NAME,
8_27,FC02772,NNP,BATCH_CODE,
8_27,:,:,EXTRA,
8_27,1,CD,QTY,
8_27,X,$,EXTRA,
8_27,70,CD,UNIT_PRICE,
8_27,=,NNP,EXTRA,
8_27,70,CD,AMOUNT,
8_27,No,NNP,TOTAL_ITEMS,
8_27,of,IN,TOTAL_ITEMS,
8_27,item,NN,TOTAL_ITEMS,
8_27,:,:,TOTAL_ITEMS,
8_27,1,CD,TOTAL_ITEMS,
8_27,Total,NN,TOTAL,
8_27,:,:,TOTAL,
8_27,RS,JJ,TOTAL,
8_27,70,CD,TOTAL,
8_27,PAID,VBN,CASH,
8_27,By,IN,CASH,
8_27,CASH,NNP,CASH,
8_27,:,:,CASH,
8_27,RS,JJ,CASH,
8_27,100,CD,CASH,
8_27,Change,NN,BALANCE,
8_27,:,:,BALANCE,
8_27,RS,JJ,BALANCE,
8_27,30,CD,BALANCE,
8_27,Thank,NNP,EXTRA,
8_27,You,PRP,EXTRA,
8_27,For,IN,EXTRA,
8_27,Shopping,VBG,EXTRA,
8_27,Notice,NNP,EXTRA,
8_27,Any,NNP,EXTRA,
8_27,Discrepancy,NNP,EXTRA,
8_27,",",",",EXTRA,
8_27,return,VBP,EXTRA,
8_27,the,DT,EXTRA,
8_27,item,NN,EXTRA,
8_27,(,(,EXTRA,
8_27,exchangeable*,NN,EXTRA,
8_27,),),EXTRA,
8_27,&,CC,EXTRA,
8_27,bill,NN,EXTRA,
8_27,within,IN,EXTRA,
8_27,7day,CD,EXTRA,
8_27,s,NNS,EXTRA,
8_27,Designed,VBN,EXTRA,
8_27,by,IN,EXTRA,
8_27,NVM,NNP,EXTRA,
8_27,SOLUTIONS,NNP,EXTRA,
8_27,776843023,CD,EXTRA,
8_27,",",",",EXTRA,
8_27,113159693,CD,EXTRA,
8_28,Mega,JJ,SHOP_NAME,
8_28,Mall,NNP,SHOP_NAME,
8_28,Super,NNP,SHOP_NAME,
8_28,Market,NNP,SHOP_NAME,
8_28,114,CD,SHOP_ADDRESS,
8_28,",",",",SHOP_ADDRESS,
8_28,Navalar,NNP,SHOP_ADDRESS,
8_28,Road,NNP,SHOP_ADDRESS,
8_28,",",",",SHOP_ADDRESS,
8_28,Jaffna,NNP,SHOP_ADDRESS,
8_28,TEL,NNP,TELEPHONE_NUMBER,
8_28,:021,VBD,TELEPHONE_NUMBER,
8_28,222,CD,TELEPHONE_NUMBER,
8_28,4343,CD,TELEPHONE_NUMBER,
8_28,"March,24,2019,00:36",NNP,TIME,
8_28,Ref,NNP,INVOICE_NUMBER,
8_28,278847,CD,INVOICE_NUMBER,
8_28,User,NNP,USER,
8_28,sivaa,NN,USER,
8_28,kri,NN,PRODUCT_NAME,
8_28,samba,VBD,PRODUCT_NAME,
8_28,rice:6616,JJ,PRODUCT_NAME,
8_28,GY00010,NNP,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,2,CD,QTY,
8_28,X,$,EXTRA,
8_28,175,CD,UNIT_PRICE,
8_28,=,JJ,EXTRA,
8_28,350,CD,AMOUNT,
8_28,anchor:milk,JJ,PRODUCT_NAME,
8_28,powder:400g,JJ,PRODUCT_NAME,
8_28,MP00102,NNP,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,1,CD,QTY,
8_28,X,$,EXTRA,
8_28,340,CD,UNIT_PRICE,
8_28,=,JJ,EXTRA,
8_28,340,CD,AMOUNT,
8_28,astra:100g,JJ,PRODUCT_NAME,
8_28,BK00213,NNP,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,1,CD,QTY,
8_28,X,VBD,EXTRA,
8_28,105.00=,CD,UNIT_PRICE,
8_28,105,CD,AMOUNT,
8_28,brown,JJ,PRODUCT_NAME,
8_28,sugar:6706,JJ,PRODUCT_NAME,
8_28,MM00546,NN,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,1,CD,QTY,
8_28,X,$,EXTRA,
8_28,120,CD,UNIT_PRICE,
8_28,=,JJ,EXTRA,
8_28,120,CD,AMOUNT,
8_28,md:wood,JJ,PRODUCT_NAME,
8_28,apple,NN,PRODUCT_NAME,
8_28,jam:100g,JJ,PRODUCT_NAME,
8_28,JS00160,NNP,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,1,CD,QTY,
8_28,X,$,EXTRA,
8_28,50,CD,UNIT_PRICE,
8_28,=,JJ,EXTRA,
8_28,50,CD,AMOUNT,
8_28,tofee:1pcs,JJ,PRODUCT_NAME,
8_28,CS00504,NNP,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,5,CD,QTY,
8_28,X,$,EXTRA,
8_28,5,CD,UNIT_PRICE,
8_28,=,JJ,EXTRA,
8_28,25,CD,AMOUNT,
8_28,white,JJ,PRODUCT_NAME,
8_28,sugar:6550,JJ,PRODUCT_NAME,
8_28,MM00546,NN,BATCH_CODE,
8_28,:,:,EXTRA,
8_28,1,CD,QTY,
8_28,X,$,EXTRA,
8_28,110,CD,UNIT_PRICE,
8_28,=,NNP,EXTRA,
8_28,110,CD,AMOUNT,
8_28,No,NNP,TOTAL_ITEMS,
8_28,of,IN,TOTAL_ITEMS,
8_28,item,NN,TOTAL_ITEMS,
8_28,:,:,TOTAL_ITEMS,
8_28,7,CD,TOTAL_ITEMS,
8_28,Total,NN,TOTAL,
8_28,:,:,TOTAL,
8_28,RS,JJ,TOTAL,
8_28,1100,CD,TOTAL,
8_28,PAID,VBN,CASH,
8_28,By,IN,CASH,
8_28,CASH,NNP,CASH,
8_28,:,:,CASH,
8_28,RS,JJ,CASH,
8_28,1100,CD,CASH,
8_28,Change,NN,BALANCE,
8_28,:,:,BALANCE,
8_28,RS,NNP,BALANCE,
8_28,0,CD,BALANCE,
8_28,BILL,NNP,EXTRA,
8_28,SAVING,NNP,EXTRA,
8_28,:5.00,NNP,EXTRA,
8_28,Thank,NNP,EXTRA,
8_28,You,PRP,EXTRA,
8_28,For,IN,EXTRA,
8_28,Shopping,VBG,EXTRA,
8_28,Notice,NNP,EXTRA,
8_28,Any,NNP,EXTRA,
8_28,Discrepancy,NNP,EXTRA,
8_28,",",",",EXTRA,
8_28,return,VBP,EXTRA,
8_28,the,DT,EXTRA,
8_28,item,NN,EXTRA,
8_28,(,(,EXTRA,
8_28,exchangeable*,NN,EXTRA,
8_28,),),EXTRA,
8_28,&,CC,EXTRA,
8_28,bill,NN,EXTRA,
8_28,within,IN,EXTRA,
8_28,7day,CD,EXTRA,
8_28,s,NNS,EXTRA,
8_28,Designed,VBN,EXTRA,
8_28,by,IN,EXTRA,
8_28,NVM,NNP,EXTRA,
8_28,SOLUTIONS,NNP,EXTRA,
8_28,776843023,CD,EXTRA,
8_28,",",",",EXTRA,
8_28,113159693,CD,EXTRA,
8_36,Mega,JJ,SHOP_NAME,
8_36,Mall,NNP,SHOP_NAME,
8_36,Super,NNP,SHOP_NAME,
8_36,Market,NNP,SHOP_NAME,
8_36,114,CD,SHOP_ADDRESS,
8_36,",",",",SHOP_ADDRESS,
8_36,Navalar,NNP,SHOP_ADDRESS,
8_36,Road,NNP,SHOP_ADDRESS,
8_36,",",",",SHOP_ADDRESS,
8_36,Jaffna,NNP,SHOP_ADDRESS,
8_36,TEL,NNP,TELEPHONE_NUMBER,
8_36,:021,VBD,TELEPHONE_NUMBER,
8_36,222,CD,TELEPHONE_NUMBER,
8_36,4343,CD,TELEPHONE_NUMBER,
8_36,"March,24,2019,11:53",NNP,TIME,
8_36,Ref,NNP,INVOICE_NUMBER,
8_36,278939,CD,INVOICE_NUMBER,
8_36,User,NNP,USER,
8_36,sivaa,NN,USER,
8_36,turmeric,JJ,PRODUCT_NAME,
8_36,powder:manjai,JJ,PRODUCT_NAME,
8_36,thool:7061,JJ,PRODUCT_NAME,
8_36,MM00560,NNP,BATCH_CODE,
8_36,:,:,EXTRA,
8_36,0.05,CD,QTY,
8_36,X,$,EXTRA,
8_36,500,CD,UNIT_PRICE,
8_36,=,NNP,EXTRA,
8_36,25,CD,AMOUNT,
8_36,No,NNP,TOTAL_ITEMS,
8_36,of,IN,TOTAL_ITEMS,
8_36,item,NN,TOTAL_ITEMS,
8_36,:,:,TOTAL_ITEMS,
8_36,1,CD,TOTAL_ITEMS,
8_36,Total,NN,TOTAL,
8_36,:,:,TOTAL,
8_36,RS,JJ,TOTAL,
8_36,25,CD,TOTAL,
8_36,PAID,VBN,CASH,
8_36,By,IN,CASH,
8_36,CASH,NNP,CASH,
8_36,:,:,CASH,
8_36,RS,JJ,CASH,
8_36,100,CD,CASH,
8_36,Change,NN,BALANCE,
8_36,:,:,BALANCE,
8_36,RS,JJ,BALANCE,
8_36,75,CD,BALANCE,
8_36,Thank,NNP,EXTRA,
8_36,You,PRP,EXTRA,
8_36,For,IN,EXTRA,
8_36,Shopping,VBG,EXTRA,
8_36,Notice,NNP,EXTRA,
8_36,Any,NNP,EXTRA,
8_36,Discrepancy,NNP,EXTRA,
8_36,",",",",EXTRA,
8_36,return,VBP,EXTRA,
8_36,the,DT,EXTRA,
8_36,item,NN,EXTRA,
8_36,(,(,EXTRA,
8_36,exchangeable*,NN,EXTRA,
8_36,),),EXTRA,
8_36,&,CC,EXTRA,
8_36,bill,NN,EXTRA,
8_36,within,IN,EXTRA,
8_36,7day,CD,EXTRA,
8_36,s,NNS,EXTRA,
8_36,Designed,VBN,EXTRA,
8_36,by,IN,EXTRA,
8_36,NVM,NNP,EXTRA,
8_36,SOLUTIONS,NNP,EXTRA,
8_36,776843023,CD,EXTRA,
8_36,",",",",EXTRA,
8_36,113159693,CD,EXTRA,
4_65,Mega,JJ,SHOP_NAME,
4_65,Mall,NNP,SHOP_NAME,
4_65,Super,NNP,SHOP_NAME,
4_65,Market,NNP,SHOP_NAME,
4_65,114,CD,SHOP_ADDRESS,
4_65,",",",",SHOP_ADDRESS,
4_65,Navalar,NNP,SHOP_ADDRESS,
4_65,Road,NNP,SHOP_ADDRESS,
4_65,",",",",SHOP_ADDRESS,
4_65,Jaffna,NNP,SHOP_ADDRESS,
4_65,TEL,NNP,TELEPHONE_NUMBER,
4_65,:021,VBD,TELEPHONE_NUMBER,
4_65,222,CD,TELEPHONE_NUMBER,
4_65,4343,CD,TELEPHONE_NUMBER,
4_65,"March,22,2019,13:56",NNP,TIME,
4_65,Ref,NNP,INVOICE_NUMBER,
4_65,278282,CD,INVOICE_NUMBER,
4_65,User,NNP,USER,
4_65,sivaa,NN,USER,
4_65,egb,VBD,PRODUCT_NAME,
4_65,soda:1.5lit,JJ,PRODUCT_NAME,
4_65,BV00985,NNP,BATCH_CODE,
4_65,:,:,EXTRA,
4_65,1,CD,QTY,
4_65,X,VBD,EXTRA,
4_65,200.00=,CD,UNIT_PRICE,
4_65,200,CD,AMOUNT,
4_65,No,NN,TOTAL_ITEMS,
4_65,of,IN,TOTAL_ITEMS,
4_65,item,NN,TOTAL_ITEMS,
4_65,:,:,TOTAL_ITEMS,
4_65,1,CD,TOTAL_ITEMS,
4_65,Total,NN,TOTAL,
4_65,:,:,TOTAL,
4_65,RS,JJ,TOTAL,
4_65,200,CD,TOTAL,
4_65,PAID,VBN,CASH,
4_65,By,IN,CASH,
4_65,CASH,NNP,CASH,
4_65,:,:,CASH,
4_65,RS,JJ,CASH,
4_65,500,CD,CASH,
4_65,Change,NN,BALANCE,
4_65,:,:,BALANCE,
4_65,RS,JJ,BALANCE,
4_65,300,CD,BALANCE,
4_65,Thank,NNP,EXTRA,
4_65,You,PRP,EXTRA,
4_65,For,IN,EXTRA,
4_65,Shopping,VBG,EXTRA,
4_65,Notice,NNP,EXTRA,
4_65,Any,NNP,EXTRA,
4_65,Discrepancy,NNP,EXTRA,
4_65,",",",",EXTRA,
4_65,return,VBP,EXTRA,
4_65,the,DT,EXTRA,
4_65,item,NN,EXTRA,
4_65,(,(,EXTRA,
4_65,exchangeable*,NN,EXTRA,
4_65,),),EXTRA,
4_65,&,CC,EXTRA,
4_65,bill,NN,EXTRA,
4_65,within,IN,EXTRA,
4_65,7day,CD,EXTRA,
4_65,s,NNS,EXTRA,
4_65,Designed,VBN,EXTRA,
4_65,by,IN,EXTRA,
4_65,NVM,NNP,EXTRA,
4_65,SOLUTIONS,NNP,EXTRA,
4_65,776843023,CD,EXTRA,
4_65,",",",",EXTRA,
4_65,113159693,CD,EXTRA,
8_35,Mega,JJ,SHOP_NAME,
8_35,Mall,NNP,SHOP_NAME,
8_35,Super,NNP,SHOP_NAME,
8_35,Market,NNP,SHOP_NAME,
8_35,114,CD,SHOP_ADDRESS,
8_35,",",",",SHOP_ADDRESS,
8_35,Navalar,NNP,SHOP_ADDRESS,
8_35,Road,NNP,SHOP_ADDRESS,
8_35,",",",",SHOP_ADDRESS,
8_35,Jaffna,NNP,SHOP_ADDRESS,
8_35,TEL,NNP,TELEPHONE_NUMBER,
8_35,:021,VBD,TELEPHONE_NUMBER,
8_35,222,CD,TELEPHONE_NUMBER,
8_35,4343,CD,TELEPHONE_NUMBER,
8_35,"March,24,2019,11:54",NNP,TIME,
8_35,Ref,NNP,INVOICE_NUMBER,
8_35,278940,CD,INVOICE_NUMBER,
8_35,User,NNP,USER,
8_35,sivaa,VBD,USER,
8_35,tofee:1pcs,JJ,PRODUCT_NAME,
8_35,CS00503,NNP,BATCH_CODE,
8_35,:,:,EXTRA,
8_35,1,CD,QTY,
8_35,X,$,EXTRA,
8_35,3,CD,UNIT_PRICE,
8_35,=,JJ,EXTRA,
8_35,3,CD,AMOUNT,
8_35,tofee:1pcs,JJ,PRODUCT_NAME,
8_35,CS00502,NNP,BATCH_CODE,
8_35,:,:,EXTRA,
8_35,1,CD,QTY,
8_35,X,$,EXTRA,
8_35,2,CD,UNIT_PRICE,
8_35,=,NNP,EXTRA,
8_35,2,CD,AMOUNT,
8_35,No,NNP,TOTAL_ITEMS,
8_35,of,IN,TOTAL_ITEMS,
8_35,item,NN,TOTAL_ITEMS,
8_35,:,:,TOTAL_ITEMS,
8_35,2,CD,TOTAL_ITEMS,
8_35,Total,NN,TOTAL,
8_35,:,:,TOTAL,
8_35,RS,JJ,TOTAL,
8_35,5,CD,TOTAL,
8_35,PAID,VBN,CASH,
8_35,By,IN,CASH,
8_35,CASH,NNP,CASH,
8_35,:,:,CASH,
8_35,RS,JJ,CASH,
8_35,5,CD,CASH,
8_35,Change,NN,BALANCE,
8_35,:,:,BALANCE,
8_35,RS,JJ,BALANCE,
8_35,0,CD,BALANCE,
8_35,Thank,NNP,EXTRA,
8_35,You,PRP,EXTRA,
8_35,For,IN,EXTRA,
8_35,Shopping,VBG,EXTRA,
8_35,Notice,NNP,EXTRA,
8_35,Any,NNP,EXTRA,
8_35,Discrepancy,NNP,EXTRA,
8_35,",",",",EXTRA,
8_35,return,VBP,EXTRA,
8_35,the,DT,EXTRA,
8_35,item,NN,EXTRA,
8_35,(,(,EXTRA,
8_35,exchangeable*,NN,EXTRA,
8_35,),),EXTRA,
8_35,&,CC,EXTRA,
8_35,bill,NN,EXTRA,
8_35,within,IN,EXTRA,
8_35,7day,CD,EXTRA,
8_35,s,NNS,EXTRA,
8_35,Designed,VBN,EXTRA,
8_35,by,IN,EXTRA,
8_35,NVM,NNP,EXTRA,
8_35,SOLUTIONS,NNP,EXTRA,
8_35,776843023,CD,EXTRA,
8_35,",",",",EXTRA,
8_35,113159693,CD,EXTRA,
7_74,Mega,JJ,SHOP_NAME,
7_74,Mall,NNP,SHOP_NAME,
7_74,Super,NNP,SHOP_NAME,
7_74,Market,NNP,SHOP_NAME,
7_74,114,CD,SHOP_ADDRESS,
7_74,",",",",SHOP_ADDRESS,
7_74,Navalar,NNP,SHOP_ADDRESS,
7_74,Road,NNP,SHOP_ADDRESS,
7_74,",",",",SHOP_ADDRESS,
7_74,Jaffna,NNP,SHOP_ADDRESS,
7_74,TEL,NNP,TELEPHONE_NUMBER,
7_74,:021,VBD,TELEPHONE_NUMBER,
7_74,222,CD,TELEPHONE_NUMBER,
7_74,4343,CD,TELEPHONE_NUMBER,
7_74,"March,20,2019,12:11",NNP,TIME,
7_74,Ref,NNP,INVOICE_NUMBER,
7_74,277636,CD,INVOICE_NUMBER,
7_74,User,NNP,USER,
7_74,sivaa,VBD,USER,
7_74,tofee:1pcs,JJ,PRODUCT_NAME,
7_74,CS00503,NNP,BATCH_CODE,
7_74,:,:,EXTRA,
7_74,3,CD,QTY,
7_74,X,$,EXTRA,
7_74,3,CD,UNIT_PRICE,
7_74,=,NNP,EXTRA,
7_74,9,CD,AMOUNT,
7_74,No,NNP,TOTAL_ITEMS,
7_74,of,IN,TOTAL_ITEMS,
7_74,item,NN,TOTAL_ITEMS,
7_74,:,:,TOTAL_ITEMS,
7_74,1,CD,TOTAL_ITEMS,
7_74,Total,NN,TOTAL,
7_74,:,:,TOTAL,
7_74,RS,JJ,TOTAL,
7_74,9,CD,TOTAL,
7_74,PAID,VBN,CASH,
7_74,By,IN,CASH,
7_74,CASH,NNP,CASH,
7_74,:,:,CASH,
7_74,RS,JJ,CASH,
7_74,10,CD,CASH,
7_74,Change,NN,BALANCE,
7_74,:,:,BALANCE,
7_74,RS,JJ,BALANCE,
7_74,1,CD,BALANCE,
7_74,Thank,NNP,EXTRA,
7_74,You,PRP,EXTRA,
7_74,For,IN,EXTRA,
7_74,Shopping,VBG,EXTRA,
7_74,Notice,NNP,EXTRA,
7_74,Any,NNP,EXTRA,
7_74,Discrepancy,NNP,EXTRA,
7_74,",",",",EXTRA,
7_74,return,VBP,EXTRA,
7_74,the,DT,EXTRA,
7_74,item,NN,EXTRA,
7_74,(,(,EXTRA,
7_74,exchangeable*,NN,EXTRA,
7_74,),),EXTRA,
7_74,&,CC,EXTRA,
7_74,bill,NN,EXTRA,
7_74,within,IN,EXTRA,
7_74,7day,CD,EXTRA,
7_74,s,NNS,EXTRA,
7_74,Designed,VBN,EXTRA,
7_74,by,IN,EXTRA,
7_74,NVM,NNP,EXTRA,
7_74,SOLUTIONS,NNP,EXTRA,
7_74,776843023,CD,EXTRA,
7_74,",",",",EXTRA,
7_74,113159693,CD,EXTRA,
8_25,Mega,JJ,SHOP_NAME,
8_25,Mall,NNP,SHOP_NAME,
8_25,Super,NNP,SHOP_NAME,
8_25,Market,NNP,SHOP_NAME,
8_25,114,CD,SHOP_ADDRESS,
8_25,",",",",SHOP_ADDRESS,
8_25,Navalar,NNP,SHOP_ADDRESS,
8_25,Road,NNP,SHOP_ADDRESS,
8_25,",",",",SHOP_ADDRESS,
8_25,Jaffna,NNP,SHOP_ADDRESS,
8_25,TEL,NNP,TELEPHONE_NUMBER,
8_25,:021,VBD,TELEPHONE_NUMBER,
8_25,222,CD,TELEPHONE_NUMBER,
8_25,4343,CD,TELEPHONE_NUMBER,
8_25,"March,23,2019,18:39",NNP,TIME,
8_25,Ref,NNP,INVOICE_NUMBER,
8_25,278754,CD,INVOICE_NUMBER,
8_25,User,NNP,USER,
8_25,rathi,JJ,USER,
8_25,anchor:non,JJ,PRODUCT_NAME,
8_25,fat:shape,JJ,PRODUCT_NAME,
8_25,up:400g,JJ,PRODUCT_NAME,
8_25,MP00107,NNP,BATCH_CODE,
8_25,:,:,EXTRA,
8_25,1,CD,QTY,
8_25,X,$,EXTRA,
8_25,435,CD,UNIT_PRICE,
8_25,=,JJ,EXTRA,
8_25,435,CD,AMOUNT,
8_25,munchee,NN,PRODUCT_NAME,
8_25,ostees,NNS,PRODUCT_NAME,
8_25,&,CC,PRODUCT_NAME,
8_25,milk,NN,PRODUCT_NAME,
8_25,biscuits:100g,JJ,PRODUCT_NAME,
8_25,BS00380,NNP,BATCH_CODE,
8_25,:,:,EXTRA,
8_25,2,CD,QTY,
8_25,X,$,EXTRA,
8_25,50,CD,UNIT_PRICE,
8_25,=,NNP,EXTRA,
8_25,100,CD,AMOUNT,
8_25,No,NNP,TOTAL_ITEMS,
8_25,of,IN,TOTAL_ITEMS,
8_25,item,NN,TOTAL_ITEMS,
8_25,:,:,TOTAL_ITEMS,
8_25,2,CD,TOTAL_ITEMS,
8_25,Total,NN,TOTAL,
8_25,:,:,TOTAL,
8_25,RS,JJ,TOTAL,
8_25,535,CD,TOTAL,
8_25,PAID,VBN,CASH,
8_25,By,IN,CASH,
8_25,CASH,NNP,CASH,
8_25,:,:,CASH,
8_25,RS,JJ,CASH,
8_25,1000,CD,CASH,
8_25,Change,NN,BALANCE,
8_25,:,:,BALANCE,
8_25,RS,NNP,BALANCE,
8_25,465,CD,BALANCE,
8_25,BILL,NNP,EXTRA,
8_25,SAVING,NNP,EXTRA,
8_25,:15.00,NNP,EXTRA,
8_25,Thank,NNP,EXTRA,
8_25,You,PRP,EXTRA,
8_25,For,IN,EXTRA,
8_25,Shopping,VBG,EXTRA,
8_25,Notice,NNP,EXTRA,
8_25,Any,NNP,EXTRA,
8_25,Discrepancy,NNP,EXTRA,
8_25,",",",",EXTRA,
8_25,return,VBP,EXTRA,
8_25,the,DT,EXTRA,
8_25,item,NN,EXTRA,
8_25,(,(,EXTRA,
8_25,exchangeable*,NN,EXTRA,
8_25,),),EXTRA,
8_25,&,CC,EXTRA,
8_25,bill,NN,EXTRA,
8_25,within,IN,EXTRA,
8_25,7day,CD,EXTRA,
8_25,s,NNS,EXTRA,
8_25,Designed,VBN,EXTRA,
8_25,by,IN,EXTRA,
8_25,NVM,NNP,EXTRA,
8_25,SOLUTIONS,NNP,EXTRA,
8_25,776843023,CD,EXTRA,
8_25,",",",",EXTRA,
8_25,113159693,CD,EXTRA,
7_73,Mega,JJ,SHOP_NAME,
7_73,Mall,NNP,SHOP_NAME,
7_73,Super,NNP,SHOP_NAME,
7_73,Market,NNP,SHOP_NAME,
7_73,114,CD,SHOP_ADDRESS,
7_73,",",",",SHOP_ADDRESS,
7_73,Navalar,NNP,SHOP_ADDRESS,
7_73,Road,NNP,SHOP_ADDRESS,
7_73,",",",",SHOP_ADDRESS,
7_73,Jaffna,NNP,SHOP_ADDRESS,
7_73,TEL,NNP,TELEPHONE_NUMBER,
7_73,:021,VBD,TELEPHONE_NUMBER,
7_73,222,CD,TELEPHONE_NUMBER,
7_73,4343,CD,TELEPHONE_NUMBER,
7_73,"March,20,2019,17:53",NNP,TIME,
7_73,Ref,NNP,INVOICE_NUMBER,
7_73,277781,CD,INVOICE_NUMBER,
7_73,User,NNP,USER,
7_73,sivaa,NN,USER,
7_73,dangle,NN,PRODUCT_NAME,
7_73,cigarette:1pcs,JJ,PRODUCT_NAME,
7_73,GY00081,NNP,BATCH_CODE,
7_73,:,:,EXTRA,
7_73,1,CD,QTY,
7_73,X,$,EXTRA,
7_73,75,CD,UNIT_PRICE,
7_73,=,JJ,EXTRA,
7_73,75,CD,AMOUNT,
7_73,favoured,JJ,PRODUCT_NAME,
7_73,drink:top,JJ,PRODUCT_NAME,
7_73,cool:185ml,JJ,PRODUCT_NAME,
7_73,BV00550,NNP,BATCH_CODE,
7_73,:,:,EXTRA,
7_73,1,CD,QTY,
7_73,X,$,EXTRA,
7_73,20,CD,UNIT_PRICE,
7_73,=,NNP,EXTRA,
7_73,20,CD,AMOUNT,
7_73,No,NNP,TOTAL_ITEMS,
7_73,of,IN,TOTAL_ITEMS,
7_73,item,NN,TOTAL_ITEMS,
7_73,:,:,TOTAL_ITEMS,
7_73,2,CD,TOTAL_ITEMS,
7_73,Total,NN,TOTAL,
7_73,:,:,TOTAL,
7_73,RS,JJ,TOTAL,
7_73,95,CD,TOTAL,
7_73,PAID,VBN,CASH,
7_73,By,IN,CASH,
7_73,CASH,NNP,CASH,
7_73,:,:,CASH,
7_73,RS,JJ,CASH,
7_73,100,CD,CASH,
7_73,Change,NN,BALANCE,
7_73,:,:,BALANCE,
7_73,RS,JJ,BALANCE,
7_73,5,CD,BALANCE,
7_73,Thank,NNP,EXTRA,
7_73,You,PRP,EXTRA,
7_73,For,IN,EXTRA,
