receipt_index,receipt_number,word,POS,tag,Unnamed: 4
388,7_16,Ref,NNP,INVOICE_NUMBER,`
388,7_16,278166,CD,INVOICE_NUMBER,`
388,7_16,User,NNP,USER,`
388,7_16,sivaa,VBD,USER,`
388,7_16,Cup:elephant,NNP,PRODUCT_NAME,`
388,7_16,chocolate,NN,PRODUCT_NAME,`
388,7_16,:,:,PRODUCT_NAME,`
388,7_16,80ml,CD,PRODUCT_NAME,`
388,7_16,IC00127,NN,BATCH_CODE,`
388,7_16,:,:,EXTRA,`
388,7_16,1,CD,QTY,`
388,7_16,X,$,EXTRA,`
388,7_16,35,CD,UNIT_PRICE,`
388,7_16,=,JJ,EXTRA,`
388,7_16,35,CD,AMOUNT,`
388,7_16,Ice,NNP,PRODUCT_NAME,`
388,7_16,cream,NN,PRODUCT_NAME,`
388,7_16,cup,NN,PRODUCT_NAME,`
388,7_16,Cargill,NNP,PRODUCT_NAME,`
388,7_16,vanilla:80ml,JJ,PRODUCT_NAME,`
388,7_16,IC00011,NNP,BATCH_CODE,`
388,7_16,4,NNP,QTY,`
388,7_16,35,NNP,UNIT_PRICE,`
388,7_16,140,CD,AMOUNT,`
388,7_16,No,NNP,TOTAL_ITEMS,`
388,7_16,of,IN,TOTAL_ITEMS,`
388,7_16,item,NN,TOTAL_ITEMS,`
388,7_16,:,:,TOTAL_ITEMS,`
388,7_16,2,CD,TOTAL_ITEMS,`
388,7_16,Total,NN,TOTAL,`
388,7_16,:,:,TOTAL,`
388,7_16,RS,JJ,TOTAL,`
388,7_16,175,CD,TOTAL,`
388,7_16,PAID,VBN,CASH,`
388,7_16,By,IN,CASH,`
388,7_16,CASH,NNP,CASH,`
388,7_16,:,:,CASH,`
388,7_16,RS,JJ,CASH,`
388,7_16,200,CD,CASH,`
388,7_16,Change,NN,BALANCE,`
388,7_16,:,:,BALANCE,`
388,7_16,RS,JJ,BALANCE,`
388,7_16,25,CD,BALANCE,`
388,7_16,Thank,NNP,EXTRA,`
388,7_16,You,PRP,EXTRA,`
388,7_16,For,IN,EXTRA,`
388,7_16,Shopping,VBG,EXTRA,`
388,7_16,Notice,NNP,EXTRA,`
388,7_16,Any,NNP,EXTRA,`
388,7_16,Discrepancy,NNP,EXTRA,`
388,7_16,",",",",EXTRA,`
388,7_16,return,VBP,EXTRA,`
388,7_16,the,DT,EXTRA,`
388,7_16,item,NN,EXTRA,`
388,7_16,(,(,EXTRA,`
388,7_16,exchangeable*,NN,EXTRA,`
388,7_16,),),EXTRA,`
388,7_16,&,CC,EXTRA,`
388,7_16,bill,NN,EXTRA,`
388,7_16,within,IN,EXTRA,`
388,7_16,7day,CD,EXTRA,`
388,7_16,s,NNS,EXTRA,`
388,7_16,Designed,VBN,EXTRA,`
388,7_16,by,IN,EXTRA,`
388,7_16,NVM,NNP,EXTRA,`
388,7_16,SOLUTIONS,NNP,EXTRA,`
388,7_16,776843023,CD,EXTRA,`
388,7_16,",",",",EXTRA,`
388,7_16,113159693,CD,EXTRA,`
389,22_1,Mega,JJ,SHOP_NAME,`
389,22_1,Mall,NNP,SHOP_NAME,`
389,22_1,Super,NNP,SHOP_NAME,`
389,22_1,Market,NNP,SHOP_NAME,`
389,22_1,114,CD,SHOP_ADDRESS,`
389,22_1,",",",",SHOP_ADDRESS,`
389,22_1,Navalar,NNP,SHOP_ADDRESS,`
389,22_1,Road,NNP,SHOP_ADDRESS,`
389,22_1,",",",",SHOP_ADDRESS,`
389,22_1,Jaffna,NNP,SHOP_ADDRESS,`
389,22_1,TEL,NNP,TELEPHONE_NUMBER,`
389,22_1,:021,VBD,TELEPHONE_NUMBER,`
389,22_1,222,CD,TELEPHONE_NUMBER,`
389,22_1,4343,CD,TELEPHONE_NUMBER,`
389,22_1,April,NNP,TIME,`
389,22_1,",07,2019,18:11",NNP,TIME,`
389,22_1,Ref,NNP,INVOICE_NUMBER,`
389,22_1,283137,CD,INVOICE_NUMBER,`
389,22_1,User,NNP,USER,`
389,22_1,sivaa,NN,USER,`
389,22_1,Birthday,NNP,PRODUCT_NAME,`
389,22_1,number,NN,PRODUCT_NAME,`
389,22_1,candle,JJ,PRODUCT_NAME,`
389,22_1,:,:,PRODUCT_NAME,`
389,22_1,1234:08:00,JJ,PRODUCT_NAME,`
389,22_1,BI00062,NNP,BATCH_CODE,`
389,22_1,:,:,EXTRA,`
389,22_1,2,CD,QTY,`
389,22_1,X,$,EXTRA,`
389,22_1,60,CD,UNIT_PRICE,`
389,22_1,=,NNP,EXTRA,`
389,22_1,120,CD,AMOUNT,`
389,22_1,No,NNP,TOTAL_ITEMS,`
389,22_1,of,IN,TOTAL_ITEMS,`
389,22_1,item,NN,TOTAL_ITEMS,`
389,22_1,:,:,TOTAL_ITEMS,`
389,22_1,1,CD,TOTAL_ITEMS,`
389,22_1,Total,NN,TOTAL,`
389,22_1,:,:,TOTAL,`
389,22_1,RS,JJ,TOTAL,`
389,22_1,120,CD,TOTAL,`
389,22_1,PAID,VBN,CASH,`
389,22_1,By,IN,CASH,`
389,22_1,CASH,NNP,CASH,`
389,22_1,:,:,CASH,`
389,22_1,RS,JJ,CASH,`
389,22_1,120,CD,CASH,`
389,22_1,Change,NN,BALANCE,`
389,22_1,:,:,BALANCE,`
389,22_1,RS,JJ,BALANCE,`
389,22_1,0,CD,BALANCE,`
389,22_1,Thank,NNP,EXTRA,`
389,22_1,You,PRP,EXTRA,`
389,22_1,For,IN,EXTRA,`
389,22_1,Shopping,VBG,EXTRA,`
389,22_1,Notice,NNP,EXTRA,`
389,22_1,Any,NNP,EXTRA,`
389,22_1,Discrepancy,NNP,EXTRA,`
389,22_1,",",",",EXTRA,`
389,22_1,return,VBP,EXTRA,`
389,22_1,the,DT,EXTRA,`
389,22_1,item,NN,EXTRA,`
389,22_1,(,(,EXTRA,`
389,22_1,exchangeable*,NN,EXTRA,`
389,22_1,),),EXTRA,`
389,22_1,&,CC,EXTRA,`
389,22_1,bill,NN,EXTRA,`
389,22_1,within,IN,EXTRA,`
389,22_1,7day,CD,EXTRA,`
389,22_1,s,NNS,EXTRA,`
389,22_1,Designed,VBN,EXTRA,`
389,22_1,by,IN,EXTRA,`
389,22_1,NVM,NNP,EXTRA,`
389,22_1,SOLUTIONS,NNP,EXTRA,`
389,22_1,776843023,CD,EXTRA,`
389,22_1,",",",",EXTRA,`
389,22_1,113159693,CD,EXTRA,`
390,22_7,Mega,JJ,SHOP_NAME,`
390,22_7,Mall,NNP,SHOP_NAME,`
390,22_7,Super,NNP,SHOP_NAME,`
390,22_7,Market,NNP,SHOP_NAME,`
390,22_7,114,CD,SHOP_ADDRESS,`
390,22_7,",",",",SHOP_ADDRESS,`
390,22_7,Navalar,NNP,SHOP_ADDRESS,`
390,22_7,Road,NNP,SHOP_ADDRESS,`
390,22_7,",",",",SHOP_ADDRESS,`
390,22_7,Jaffna,NNP,SHOP_ADDRESS,`
390,22_7,TEL,NNP,TELEPHONE_NUMBER,`
390,22_7,:021,VBD,TELEPHONE_NUMBER,`
390,22_7,222,CD,TELEPHONE_NUMBER,`
390,22_7,4343,CD,TELEPHONE_NUMBER,`
390,22_7,"April,08",NNP,TIME,`
390,22_7,",",",",TIME,`
390,22_7,"2019,16:29",CD,TIME,`
390,22_7,Ref,NNP,INVOICE_NUMBER,`
390,22_7,283395,CD,INVOICE_NUMBER,`
390,22_7,User,NNP,USER,`
390,22_7,sivaa,NN,USER,`
390,22_7,smak,NN,PRODUCT_NAME,`
390,22_7,cassava,VBD,PRODUCT_NAME,`
390,22_7,chips:50g,JJ,PRODUCT_NAME,`
390,22_7,SN00415,NNP,BATCH_CODE,`
390,22_7,:,:,EXTRA,`
390,22_7,1X,CD,QTY,`
390,22_7,60,CD,UNIT_PRICE,`
390,22_7,=,NN,EXTRA,`
390,22_7,60,CD,AMOUNT,`
390,22_7,Special,JJ,PRODUCT_NAME,`
390,22_7,mixture:am,JJ,PRODUCT_NAME,`
390,22_7,industries:250g:706,JJ,PRODUCT_NAME,`
390,22_7,SN00215,NNP,BATCH_CODE,`
390,22_7,1,NNP,QTY,`
390,22_7,100,NNP,UNIT_PRICE,`
390,22_7,100,CD,AMOUNT,`
390,22_7,No,NNP,TOTAL_ITEMS,`
390,22_7,of,IN,TOTAL_ITEMS,`
390,22_7,item,NN,TOTAL_ITEMS,`
390,22_7,:,:,TOTAL_ITEMS,`
390,22_7,2,CD,TOTAL_ITEMS,`
390,22_7,Total,NN,TOTAL,`
390,22_7,:,:,TOTAL,`
390,22_7,RS,JJ,TOTAL,`
390,22_7,160,CD,TOTAL,`
390,22_7,PAID,VBN,CASH,`
390,22_7,By,IN,CASH,`
390,22_7,CASH,NNP,CASH,`
390,22_7,:,:,CASH,`
390,22_7,RS,JJ,CASH,`
390,22_7,160,CD,CASH,`
390,22_7,Change,NN,BALANCE,`
390,22_7,:,:,BALANCE,`
390,22_7,RS,JJ,BALANCE,`
390,22_7,0,CD,BALANCE,`
390,22_7,Thank,NNP,EXTRA,`
390,22_7,You,PRP,EXTRA,`
390,22_7,For,IN,EXTRA,`
390,22_7,Shopping,VBG,EXTRA,`
390,22_7,Notice,NNP,EXTRA,`
390,22_7,Any,NNP,EXTRA,`
390,22_7,Discrepancy,NNP,EXTRA,`
390,22_7,",",",",EXTRA,`
390,22_7,return,VBP,EXTRA,`
390,22_7,the,DT,EXTRA,`
390,22_7,item,NN,EXTRA,`
390,22_7,(,(,EXTRA,`
390,22_7,exchangeable*,NN,EXTRA,`
390,22_7,),),EXTRA,`
390,22_7,&,CC,EXTRA,`
390,22_7,bill,NN,EXTRA,`
390,22_7,within,IN,EXTRA,`
390,22_7,7day,CD,EXTRA,`
390,22_7,s,NNS,EXTRA,`
390,22_7,Designed,VBN,EXTRA,`
390,22_7,by,IN,EXTRA,`
390,22_7,NVM,NNP,EXTRA,`
390,22_7,SOLUTIONS,NNP,EXTRA,`
390,22_7,776843023,CD,EXTRA,`
390,22_7,",",",",EXTRA,`
390,22_7,113159693,CD,EXTRA,`
391,22_12,Mega,JJ,SHOP_NAME,`
391,22_12,Mall,NNP,SHOP_NAME,`
391,22_12,Super,NNP,SHOP_NAME,`
391,22_12,Market,NNP,SHOP_NAME,`
391,22_12,114,CD,SHOP_ADDRESS,`
391,22_12,",",",",SHOP_ADDRESS,`
391,22_12,Navalar,NNP,SHOP_ADDRESS,`
391,22_12,Road,NNP,SHOP_ADDRESS,`
391,22_12,",",",",SHOP_ADDRESS,`
391,22_12,Jaffna,NNP,SHOP_ADDRESS,`
391,22_12,TEL,NNP,TELEPHONE_NUMBER,`
391,22_12,:021,VBD,TELEPHONE_NUMBER,`
391,22_12,222,CD,TELEPHONE_NUMBER,`
391,22_12,4343,CD,TELEPHONE_NUMBER,`
391,22_12,"April,29,2019,14:41",NNP,TIME,`
391,22_12,Ref,NNP,INVOICE_NUMBER,`
391,22_12,280434,CD,INVOICE_NUMBER,`
391,22_12,User,NNP,USER,`
391,22_12,sivaa,JJ,USER,`
391,22_12,munches:choc,JJ,PRODUCT_NAME,`
391,22_12,shok:30g,JJ,PRODUCT_NAME,`
391,22_12,BS009025,NNP,BATCH_CODE,`
391,22_12,:,:,EXTRA,`
391,22_12,1X,CD,QTY,`
391,22_12,40,CD,UNIT_PRICE,`
391,22_12,=,JJ,EXTRA,`
391,22_12,40,CD,AMOUNT,`
391,22_12,muncher:chocolate,JJ,PRODUCT_NAME,`
391,22_12,puff,NN,PRODUCT_NAME,`
391,22_12,buscuit:100g,JJ,PRODUCT_NAME,`
391,22_12,BS00222,NNP,BATCH_CODE,`
391,22_12,1,NNP,QTY,`
391,22_12,60,NNP,UNIT_PRICE,`
391,22_12,60,CD,AMOUNT,`
391,22_12,No,NNP,TOTAL_ITEMS,`
391,22_12,of,IN,TOTAL_ITEMS,`
391,22_12,item,NN,TOTAL_ITEMS,`
391,22_12,:,:,TOTAL_ITEMS,`
391,22_12,2,CD,TOTAL_ITEMS,`
391,22_12,Total,NN,TOTAL,`
391,22_12,:,:,TOTAL,`
391,22_12,RS,JJ,TOTAL,`
391,22_12,100,CD,TOTAL,`
391,22_12,PAID,VBN,CASH,`
391,22_12,By,IN,CASH,`
391,22_12,CASH,NNP,CASH,`
391,22_12,:,:,CASH,`
391,22_12,RS,JJ,CASH,`
391,22_12,100,CD,CASH,`
391,22_12,Change,NN,BALANCE,`
391,22_12,:,:,BALANCE,`
391,22_12,RS,JJ,BALANCE,`
391,22_12,0,CD,BALANCE,`
391,22_12,Thank,NNP,EXTRA,`
391,22_12,You,PRP,EXTRA,`
391,22_12,For,IN,EXTRA,`
391,22_12,Shopping,VBG,EXTRA,`
391,22_12,Notice,NNP,EXTRA,`
391,22_12,Any,NNP,EXTRA,`
391,22_12,Discrepancy,NNP,EXTRA,`
391,22_12,",",",",EXTRA,`
391,22_12,return,VBP,EXTRA,`
391,22_12,the,DT,EXTRA,`
391,22_12,item,NN,EXTRA,`
391,22_12,(,(,EXTRA,`
391,22_12,exchangeable*,NN,EXTRA,`
391,22_12,),),EXTRA,`
391,22_12,&,CC,EXTRA,`
391,22_12,bill,NN,EXTRA,`
391,22_12,within,IN,EXTRA,`
391,22_12,7day,CD,EXTRA,`
391,22_12,s,NNS,EXTRA,`
391,22_12,Designed,VBN,EXTRA,`
391,22_12,by,IN,EXTRA,`
391,22_12,NVM,NNP,EXTRA,`
391,22_12,SOLUTIONS,NNP,EXTRA,`
391,22_12,776843023,CD,EXTRA,`
391,22_12,",",",",EXTRA,`
391,22_12,113159693,CD,EXTRA,`
392,22_11,Mega,JJ,SHOP_NAME,`
392,22_11,Mall,NNP,SHOP_NAME,`
392,22_11,Super,NNP,SHOP_NAME,`
392,22_11,Market,NNP,SHOP_NAME,`
392,22_11,114,CD,SHOP_ADDRESS,`
392,22_11,",",",",SHOP_ADDRESS,`
392,22_11,Navalar,NNP,SHOP_ADDRESS,`
392,22_11,Road,NNP,SHOP_ADDRESS,`
392,22_11,",",",",SHOP_ADDRESS,`
392,22_11,Jaffna,NNP,SHOP_ADDRESS,`
392,22_11,TEL,NNP,TELEPHONE_NUMBER,`
392,22_11,:021,VBD,TELEPHONE_NUMBER,`
392,22_11,222,CD,TELEPHONE_NUMBER,`
392,22_11,4343,CD,TELEPHONE_NUMBER,`
392,22_11,"April,07,2019,12:49",NNP,TIME,`
392,22_11,Ref,NNP,INVOICE_NUMBER,`
392,22_11,282996,CD,INVOICE_NUMBER,`
392,22_11,User,NNP,USER,`
392,22_11,sivaa,JJ,USER,`
392,22_11,munchee:stix:rolled,JJ,PRODUCT_NAME,`
392,22_11,wafer:strawberry:70g,JJ,PRODUCT_NAME,`
392,22_11,CS00554,NN,BATCH_CODE,`
392,22_11,:,:,EXTRA,`
392,22_11,1X,CD,QTY,`
392,22_11,20,CD,UNIT_PRICE,`
392,22_11,=,JJ,EXTRA,`
392,22_11,20,CD,AMOUNT,`
392,22_11,munchee:tifin,JJ,PRODUCT_NAME,`
392,22_11,original,JJ,PRODUCT_NAME,`
392,22_11,buscuit:125g,JJ,PRODUCT_NAME,`
392,22_11,BS00240,NNP,BATCH_CODE,`
392,22_11,1,NNP,QTY,`
392,22_11,90,NNP,UNIT_PRICE,`
392,22_11,90,CD,AMOUNT,`
392,22_11,No,NNP,TOTAL_ITEMS,`
392,22_11,of,IN,TOTAL_ITEMS,`
392,22_11,item,NN,TOTAL_ITEMS,`
392,22_11,:,:,TOTAL_ITEMS,`
392,22_11,2,CD,TOTAL_ITEMS,`
392,22_11,Total,NN,TOTAL,`
392,22_11,:,:,TOTAL,`
392,22_11,RS,JJ,TOTAL,`
392,22_11,110,CD,TOTAL,`
392,22_11,PAID,VBN,CASH,`
392,22_11,By,IN,CASH,`
392,22_11,CASH,NNP,CASH,`
392,22_11,:,:,CASH,`
392,22_11,RS,JJ,CASH,`
392,22_11,120,CD,CASH,`
392,22_11,Change,NN,BALANCE,`
392,22_11,:,:,BALANCE,`
392,22_11,RS,JJ,BALANCE,`
392,22_11,10,CD,BALANCE,`
392,22_11,Thank,NNP,EXTRA,`
392,22_11,You,PRP,EXTRA,`
392,22_11,For,IN,EXTRA,`
392,22_11,Shopping,VBG,EXTRA,`
392,22_11,Notice,NNP,EXTRA,`
392,22_11,Any,NNP,EXTRA,`
392,22_11,Discrepancy,NNP,EXTRA,`
392,22_11,",",",",EXTRA,`
392,22_11,return,VBP,EXTRA,`
392,22_11,the,DT,EXTRA,`
392,22_11,item,NN,EXTRA,`
392,22_11,(,(,EXTRA,`
392,22_11,exchangeable*,NN,EXTRA,`
392,22_11,),),EXTRA,`
392,22_11,&,CC,EXTRA,`
392,22_11,bill,NN,EXTRA,`
392,22_11,within,IN,EXTRA,`
392,22_11,7day,CD,EXTRA,`
392,22_11,s,NNS,EXTRA,`
392,22_11,Designed,VBN,EXTRA,`
392,22_11,by,IN,EXTRA,`
392,22_11,NVM,NNP,EXTRA,`
392,22_11,SOLUTIONS,NNP,EXTRA,`
392,22_11,776843023,CD,EXTRA,`
392,22_11,",",",",EXTRA,`
392,22_11,113159693,CD,EXTRA,`
393,22_4,Mega,JJ,SHOP_NAME,`
393,22_4,Mall,NNP,SHOP_NAME,`
393,22_4,Super,NNP,SHOP_NAME,`
393,22_4,Market,NNP,SHOP_NAME,`
393,22_4,114,CD,SHOP_ADDRESS,`
393,22_4,",",",",SHOP_ADDRESS,`
393,22_4,Navalar,NNP,SHOP_ADDRESS,`
393,22_4,Road,NNP,SHOP_ADDRESS,`
393,22_4,",",",",SHOP_ADDRESS,`
393,22_4,Jaffna,NNP,SHOP_ADDRESS,`
393,22_4,TEL,NNP,TELEPHONE_NUMBER,`
393,22_4,:021,VBD,TELEPHONE_NUMBER,`
393,22_4,222,CD,TELEPHONE_NUMBER,`
393,22_4,4343,CD,TELEPHONE_NUMBER,`
393,22_4,"April,06,2019,17:45",NNP,TIME,`
393,22_4,Ref,NNP,INVOICE_NUMBER,`
393,22_4,282799,CD,INVOICE_NUMBER,`
393,22_4,User,NNP,USER,`
393,22_4,sivaa,JJ,USER,`
393,22_4,Airtel,NNP,PRODUCT_NAME,`
393,22_4,card:50/=,NN,PRODUCT_NAME,`
393,22_4,RD00104,NNP,BATCH_CODE,`
393,22_4,:,:,EXTRA,`
393,22_4,1X,CD,QTY,`
393,22_4,50,CD,UNIT_PRICE,`
393,22_4,=,JJ,EXTRA,`
393,22_4,50,CD,AMOUNT,`
393,22_4,atlas:nano:max:pen:p10,JJ,PRODUCT_NAME,`
393,22_4,ST00251,NNP,BATCH_CODE,`
393,22_4,2,NNP,QTY,`
393,22_4,10,NNP,UNIT_PRICE,`
393,22_4,20,CD,AMOUNT,`
393,22_4,No,NNP,TOTAL_ITEMS,`
393,22_4,of,IN,TOTAL_ITEMS,`
393,22_4,item,NN,TOTAL_ITEMS,`
393,22_4,:,:,TOTAL_ITEMS,`
393,22_4,2,CD,TOTAL_ITEMS,`
393,22_4,Total,NN,TOTAL,`
393,22_4,:,:,TOTAL,`
393,22_4,RS,JJ,TOTAL,`
393,22_4,70,CD,TOTAL,`
393,22_4,PAID,VBN,CASH,`
393,22_4,By,IN,CASH,`
393,22_4,CASH,NNP,CASH,`
393,22_4,:,:,CASH,`
393,22_4,RS,JJ,CASH,`
393,22_4,100,CD,CASH,`
393,22_4,Change,NN,BALANCE,`
393,22_4,:,:,BALANCE,`
393,22_4,RS,JJ,BALANCE,`
393,22_4,30,CD,BALANCE,`
393,22_4,Thank,NNP,EXTRA,`
393,22_4,You,PRP,EXTRA,`
393,22_4,For,IN,EXTRA,`
393,22_4,Shopping,VBG,EXTRA,`
393,22_4,Notice,NNP,EXTRA,`
393,22_4,Any,NNP,EXTRA,`
393,22_4,Discrepancy,NNP,EXTRA,`
393,22_4,",",",",EXTRA,`
393,22_4,return,VBP,EXTRA,`
393,22_4,the,DT,EXTRA,`
393,22_4,item,NN,EXTRA,`
393,22_4,(,(,EXTRA,`
393,22_4,exchangeable*,NN,EXTRA,`
393,22_4,),),EXTRA,`
393,22_4,&,CC,EXTRA,`
393,22_4,bill,NN,EXTRA,`
393,22_4,within,IN,EXTRA,`
393,22_4,7day,CD,EXTRA,`
393,22_4,s,NNS,EXTRA,`
393,22_4,Designed,VBN,EXTRA,`
393,22_4,by,IN,EXTRA,`
393,22_4,NVM,NNP,EXTRA,`
393,22_4,SOLUTIONS,NNP,EXTRA,`
393,22_4,776843023,CD,EXTRA,`
393,22_4,",",",",EXTRA,`
393,22_4,113159693,CD,EXTRA,`
394,4_13,Mega,JJ,SHOP_NAME,`
394,4_13,Mall,NNP,SHOP_NAME,`
394,4_13,Super,NNP,SHOP_NAME,`
394,4_13,Market,NNP,SHOP_NAME,`
394,4_13,114,CD,SHOP_ADDRESS,`
394,4_13,",",",",SHOP_ADDRESS,`
394,4_13,Navalar,NNP,SHOP_ADDRESS,`
394,4_13,Road,NNP,SHOP_ADDRESS,`
394,4_13,",",",",SHOP_ADDRESS,`
394,4_13,Jaffna,NNP,SHOP_ADDRESS,`
394,4_13,TEL,NNP,TELEPHONE_NUMBER,`
394,4_13,:021,VBD,TELEPHONE_NUMBER,`
394,4_13,222,CD,TELEPHONE_NUMBER,`
394,4_13,4343,CD,TELEPHONE_NUMBER,`
394,4_13,"March,22,2019,13:14",NNP,TIME,`
394,4_13,Ref,NNP,INVOICE_NUMBER,`
394,4_13,278264,CD,INVOICE_NUMBER,`
394,4_13,User,NNP,USER,`
394,4_13,sivaa,JJ,USER,`
394,4_13,Corn,NNP,PRODUCT_NAME,`
394,4_13,flakes:kelloggs:duet,NN,PRODUCT_NAME,`
394,4_13,:25g,NN,PRODUCT_NAME,`
394,4_13,CE00101,NNP,BATCH_CODE,`
394,4_13,:,:,EXTRA,`
394,4_13,1,CD,QTY,`
394,4_13,X,$,EXTRA,`
394,4_13,100,CD,UNIT_PRICE,`
394,4_13,=,JJ,EXTRA,`
394,4_13,100,CD,AMOUNT,`
394,4_13,Corn,NNP,PRODUCT_NAME,`
394,4_13,flakes:kelloggs:moon,JJ,PRODUCT_NAME,`
394,4_13,star:25g,NN,PRODUCT_NAME,`
394,4_13,CE00103,NNP,BATCH_CODE,`
394,4_13,2,NNP,QTY,`
394,4_13,50,NNP,UNIT_PRICE,`
394,4_13,100,CD,AMOUNT,`
394,4_13,No,NNP,TOTAL_ITEMS,`
394,4_13,of,IN,TOTAL_ITEMS,`
394,4_13,item,NN,TOTAL_ITEMS,`
394,4_13,:,:,TOTAL_ITEMS,`
394,4_13,2,CD,TOTAL_ITEMS,`
394,4_13,Total,NN,TOTAL,`
394,4_13,:,:,TOTAL,`
394,4_13,RS,JJ,TOTAL,`
394,4_13,150,CD,TOTAL,`
394,4_13,PAID,VBN,CASH,`
394,4_13,By,IN,CASH,`
394,4_13,CASH,NNP,CASH,`
394,4_13,:,:,CASH,`
394,4_13,RS,JJ,CASH,`
394,4_13,200,CD,CASH,`
394,4_13,Change,NN,BALANCE,`
394,4_13,:,:,BALANCE,`
394,4_13,RS,JJ,BALANCE,`
394,4_13,50,CD,BALANCE,`
394,4_13,Thank,NNP,EXTRA,`
394,4_13,You,PRP,EXTRA,`
394,4_13,For,IN,EXTRA,`
394,4_13,Shopping,VBG,EXTRA,`
394,4_13,Notice,NNP,EXTRA,`
394,4_13,Any,NNP,EXTRA,`
394,4_13,Discrepancy,NNP,EXTRA,`
394,4_13,",",",",EXTRA,`
394,4_13,return,VBP,EXTRA,`
394,4_13,the,DT,EXTRA,`
394,4_13,item,NN,EXTRA,`
394,4_13,(,(,EXTRA,`
394,4_13,exchangeable*,NN,EXTRA,`
394,4_13,),),EXTRA,`
394,4_13,&,CC,EXTRA,`
394,4_13,bill,NN,EXTRA,`
394,4_13,within,IN,EXTRA,`
394,4_13,7day,CD,EXTRA,`
394,4_13,s,NNS,EXTRA,`
394,4_13,Designed,VBN,EXTRA,`
394,4_13,by,IN,EXTRA,`
394,4_13,NVM,NNP,EXTRA,`
394,4_13,SOLUTIONS,NNP,EXTRA,`
394,4_13,776843023,CD,EXTRA,`
394,4_13,",",",",EXTRA,`
394,4_13,113159693,CD,EXTRA,`
395,12_26,Mega,JJ,SHOP_NAME,`
395,12_26,Mall,NNP,SHOP_NAME,`
395,12_26,Super,NNP,SHOP_NAME,`
395,12_26,Market,NNP,SHOP_NAME,`
395,12_26,114,CD,SHOP_ADDRESS,`
395,12_26,",",",",SHOP_ADDRESS,`
395,12_26,Navalar,NNP,SHOP_ADDRESS,`
395,12_26,Road,NNP,SHOP_ADDRESS,`
395,12_26,",",",",SHOP_ADDRESS,`
395,12_26,Jaffna,NNP,SHOP_ADDRESS,`
395,12_26,TEL,NNP,TELEPHONE_NUMBER,`
395,12_26,:021,VBD,TELEPHONE_NUMBER,`
395,12_26,222,CD,TELEPHONE_NUMBER,`
395,12_26,4343,CD,TELEPHONE_NUMBER,`
395,12_26,"April,02,2019,18:50",NNP,TIME,`
395,12_26,Ref,NNP,INVOICE_NUMBER,`
395,12_26,281711,CD,INVOICE_NUMBER,`
395,12_26,User,NNP,USER,`
395,12_26,sivaa,JJ,USER,`
395,12_26,hand:mini,JJ,PRODUCT_NAME,`
395,12_26,fan:1462,JJ,PRODUCT_NAME,`
395,12_26,TS00377,NN,BATCH_CODE,`
395,12_26,:,:,EXTRA,`
395,12_26,1,CD,QTY,`
395,12_26,x,$,EXTRA,`
395,12_26,220,CD,UNIT_PRICE,`
395,12_26,=,JJ,EXTRA,`
395,12_26,220,CD,AMOUNT,`
395,12_26,jens:hanki:lenchi:1405,JJ,PRODUCT_NAME,`
395,12_26,FC02700,NNP,BATCH_CODE,`
395,12_26,:,:,EXTRA,`
395,12_26,1,CD,QTY,`
395,12_26,x,$,EXTRA,`
395,12_26,60,CD,UNIT_PRICE,`
395,12_26,=,JJ,EXTRA,`
395,12_26,60,CD,AMOUNT,`
395,12_26,reji:clip:1247,JJ,PRODUCT_NAME,`
395,12_26,FC02792,NNP,BATCH_CODE,`
395,12_26,:,:,EXTRA,`
395,12_26,1,CD,QTY,`
395,12_26,x,$,EXTRA,`
395,12_26,80,CD,UNIT_PRICE,`
395,12_26,=,NNP,EXTRA,`
395,12_26,80,CD,AMOUNT,`
395,12_26,No,NNP,TOTAL_ITEMS,`
395,12_26,of,IN,TOTAL_ITEMS,`
395,12_26,item,NN,TOTAL_ITEMS,`
395,12_26,:3,JJ,TOTAL_ITEMS,`
395,12_26,Total,NN,TOTAL,`
395,12_26,:,:,TOTAL,`
395,12_26,RS,JJ,TOTAL,`
395,12_26,360,CD,TOTAL,`
395,12_26,PAID,VBN,CASH,`
395,12_26,By,IN,CASH,`
395,12_26,CASH,NNP,CASH,`
395,12_26,:,:,CASH,`
395,12_26,RS,JJ,CASH,`
395,12_26,1000,CD,CASH,`
395,12_26,Change,NN,BALANCE,`
395,12_26,:,:,BALANCE,`
395,12_26,RS,JJ,BALANCE,`
395,12_26,640,CD,BALANCE,`
395,12_26,Thank,NNP,EXTRA,`
395,12_26,You,PRP,EXTRA,`
395,12_26,For,IN,EXTRA,`
395,12_26,Shopping,VBG,EXTRA,`
395,12_26,Notice,NNP,EXTRA,`
395,12_26,Any,NNP,EXTRA,`
395,12_26,Discrepancy,NNP,EXTRA,`
395,12_26,",",",",EXTRA,`
395,12_26,return,VBP,EXTRA,`
395,12_26,the,DT,EXTRA,`
395,12_26,item,NN,EXTRA,`
395,12_26,(,(,EXTRA,`
395,12_26,exchangeable*,NN,EXTRA,`
395,12_26,),),EXTRA,`
395,12_26,&,CC,EXTRA,`
395,12_26,bill,NN,EXTRA,`
395,12_26,within,IN,EXTRA,`
395,12_26,7day,CD,EXTRA,`
395,12_26,s,NNS,EXTRA,`
395,12_26,Designed,VBN,EXTRA,`
395,12_26,by,IN,EXTRA,`
395,12_26,NVM,NNP,EXTRA,`
